event_id,event_time,transaction_id,payment_id,merchant_id,fraud_risk_score,fraud_decision,payment_incident_detected,payment_incident_type,payment_incident_severity,amount,payment_method,scenario_type,expected_spike,synthetic_monitoring_note
mon_evt_0000120,2026-08-27T10:22:18,10000120,pay_mon_0000120,merchant_068,0.112331,ALLOW,False,NORMAL_PAYMENT,NONE,27.52,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000121,2026-08-27T10:22:30,10000121,pay_mon_0000121,merchant_007,0.138656,ALLOW,False,NORMAL_PAYMENT,NONE,56.36,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000122,2026-08-27T10:22:41,10000122,pay_mon_0000122,merchant_030,0.085762,ALLOW,False,NORMAL_PAYMENT,NONE,110.11,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000123,2026-08-27T10:22:52,10000123,pay_mon_0000123,merchant_038,0.076398,ALLOW,False,NORMAL_PAYMENT,NONE,131.01,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000124,2026-08-27T10:23:03,10000124,pay_mon_0000124,merchant_113,0.848475,REVIEW,False,NORMAL_PAYMENT,NONE,134.53,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000125,2026-08-27T10:23:15,10000125,pay_mon_0000125,merchant_073,0.023121,ALLOW,False,NORMAL_PAYMENT,NONE,33.89,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000126,2026-08-27T10:23:26,10000126,pay_mon_0000126,merchant_067,0.013777,ALLOW,False,NORMAL_PAYMENT,NONE,57.09,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000127,2026-08-27T10:23:37,10000127,pay_mon_0000127,merchant_106,0.104502,ALLOW,False,NORMAL_PAYMENT,NONE,207.86,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000128,2026-08-27T10:23:48,10000128,pay_mon_0000128,merchant_002,0.032439,ALLOW,False,NORMAL_PAYMENT,NONE,30.99,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000129,2026-08-27T10:24:00,10000129,pay_mon_0000129,merchant_036,0.015242,ALLOW,False,NORMAL_PAYMENT,NONE,32.09,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000130,2026-08-27T10:24:11,10000130,pay_mon_0000130,merchant_024,0.384625,ALLOW,False,NORMAL_PAYMENT,NONE,14.19,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000131,2026-08-27T10:24:22,10000131,pay_mon_0000131,merchant_001,0.169222,ALLOW,False,NORMAL_PAYMENT,NONE,30.18,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000132,2026-08-27T10:24:33,10000132,pay_mon_0000132,merchant_075,0.07805,ALLOW,False,NORMAL_PAYMENT,NONE,212.49,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000133,2026-08-27T10:24:45,10000133,pay_mon_0000133,merchant_072,0.082539,ALLOW,False,NORMAL_PAYMENT,NONE,56.33,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000134,2026-08-27T10:24:56,10000134,pay_mon_0000134,merchant_070,0.666912,REVIEW,False,NORMAL_PAYMENT,NONE,104.29,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000135,2026-08-27T10:25:07,10000135,pay_mon_0000135,merchant_105,0.067772,ALLOW,False,NORMAL_PAYMENT,NONE,54.08,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000136,2026-08-27T10:25:18,10000136,pay_mon_0000136,merchant_064,0.09703,ALLOW,False,NORMAL_PAYMENT,NONE,48.16,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000137,2026-08-27T10:25:30,10000137,pay_mon_0000137,merchant_007,0.023111,ALLOW,False,NORMAL_PAYMENT,NONE,80.06,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000138,2026-08-27T10:25:41,10000138,pay_mon_0000138,merchant_094,0.000776,ALLOW,False,NORMAL_PAYMENT,NONE,40.9,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000139,2026-08-27T10:25:52,10000139,pay_mon_0000139,merchant_032,0.042912,ALLOW,False,NORMAL_PAYMENT,NONE,58.52,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000140,2026-08-27T10:26:03,10000140,pay_mon_0000140,merchant_114,0.124964,ALLOW,False,NORMAL_PAYMENT,NONE,45.59,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000141,2026-08-27T10:26:15,10000141,pay_mon_0000141,merchant_104,0.119303,ALLOW,False,NORMAL_PAYMENT,NONE,123.3,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000142,2026-08-27T10:26:26,10000142,pay_mon_0000142,merchant_041,0.026039,ALLOW,False,NORMAL_PAYMENT,NONE,40.66,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000143,2026-08-27T10:26:37,10000143,pay_mon_0000143,merchant_041,0.00052,ALLOW,False,NORMAL_PAYMENT,NONE,70.7,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000144,2026-08-27T10:26:48,10000144,pay_mon_0000144,merchant_011,0.098661,ALLOW,False,NORMAL_PAYMENT,NONE,66.89,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000145,2026-08-27T10:27:00,10000145,pay_mon_0000145,merchant_003,0.089239,ALLOW,False,NORMAL_PAYMENT,NONE,47.28,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000146,2026-08-27T10:27:11,10000146,pay_mon_0000146,merchant_111,0.048657,ALLOW,False,NORMAL_PAYMENT,NONE,190.17,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000147,2026-08-27T10:27:22,10000147,pay_mon_0000147,merchant_031,0.046354,ALLOW,False,NORMAL_PAYMENT,NONE,181.57,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000148,2026-08-27T10:27:33,10000148,pay_mon_0000148,merchant_057,0.339813,ALLOW,False,NORMAL_PAYMENT,NONE,69.26,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000149,2026-08-27T10:27:45,10000149,pay_mon_0000149,merchant_086,0.662854,REVIEW,False,NORMAL_PAYMENT,NONE,21.55,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000150,2026-08-27T10:27:56,10000150,pay_mon_0000150,merchant_083,0.031372,ALLOW,False,NORMAL_PAYMENT,NONE,53.66,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000151,2026-08-27T10:28:07,10000151,pay_mon_0000151,merchant_087,0.147446,ALLOW,False,NORMAL_PAYMENT,NONE,22.54,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000152,2026-08-27T10:28:18,10000152,pay_mon_0000152,merchant_023,0.011578,ALLOW,False,NORMAL_PAYMENT,NONE,15.58,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000153,2026-08-27T10:28:30,10000153,pay_mon_0000153,merchant_040,0.008302,ALLOW,False,NORMAL_PAYMENT,NONE,15.46,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000154,2026-08-27T10:28:41,10000154,pay_mon_0000154,merchant_022,0.473879,ALLOW,False,NORMAL_PAYMENT,NONE,300.77,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000155,2026-08-27T10:28:52,10000155,pay_mon_0000155,merchant_038,0.017294,ALLOW,False,NORMAL_PAYMENT,NONE,19.44,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000156,2026-08-27T10:29:03,10000156,pay_mon_0000156,merchant_026,0.033604,REVIEW,False,NORMAL_PAYMENT,NONE,14.97,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000157,2026-08-27T10:29:15,10000157,pay_mon_0000157,merchant_035,0.093613,ALLOW,False,NORMAL_PAYMENT,NONE,64.55,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000158,2026-08-27T10:29:26,10000158,pay_mon_0000158,merchant_117,0.071229,ALLOW,False,NORMAL_PAYMENT,NONE,116.72,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000159,2026-08-27T10:29:37,10000159,pay_mon_0000159,merchant_045,0.099165,ALLOW,False,NORMAL_PAYMENT,NONE,194.23,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000160,2026-08-27T10:29:48,10000160,pay_mon_0000160,merchant_044,0.981341,REVIEW,False,NORMAL_PAYMENT,NONE,39.75,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000161,2026-08-27T10:30:00,10000161,pay_mon_0000161,merchant_099,0.083408,ALLOW,False,NORMAL_PAYMENT,NONE,99.46,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000162,2026-08-27T10:30:11,10000162,pay_mon_0000162,merchant_024,0.176303,ALLOW,False,NORMAL_PAYMENT,NONE,47.71,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000163,2026-08-27T10:30:22,10000163,pay_mon_0000163,merchant_005,0.055006,ALLOW,False,NORMAL_PAYMENT,NONE,35.36,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000164,2026-08-27T10:30:33,10000164,pay_mon_0000164,merchant_060,0.017106,ALLOW,False,NORMAL_PAYMENT,NONE,381.59,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000165,2026-08-27T10:30:45,10000165,pay_mon_0000165,merchant_084,0.030679,ALLOW,False,NORMAL_PAYMENT,NONE,89.51,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000166,2026-08-27T10:30:56,10000166,pay_mon_0000166,merchant_033,0.122849,ALLOW,False,NORMAL_PAYMENT,NONE,124.19,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000167,2026-08-27T10:31:07,10000167,pay_mon_0000167,merchant_076,0.011483,REVIEW,True,DEBIT_SERVICE_MISMATCH,HIGH,86.29,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000168,2026-08-27T10:31:18,10000168,pay_mon_0000168,merchant_002,0.280321,ALLOW,False,NORMAL_PAYMENT,NONE,102.18,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000169,2026-08-27T10:31:30,10000169,pay_mon_0000169,merchant_071,0.201464,ALLOW,False,NORMAL_PAYMENT,NONE,71.17,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000170,2026-08-27T10:31:41,10000170,pay_mon_0000170,merchant_105,0.005316,ALLOW,False,NORMAL_PAYMENT,NONE,46.72,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000171,2026-08-27T10:31:52,10000171,pay_mon_0000171,merchant_088,0.040412,ALLOW,False,NORMAL_PAYMENT,NONE,138.13,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000172,2026-08-27T10:32:03,10000172,pay_mon_0000172,merchant_073,0.026471,ALLOW,False,NORMAL_PAYMENT,NONE,84.06,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000173,2026-08-27T10:32:15,10000173,pay_mon_0000173,merchant_019,0.092626,ALLOW,False,NORMAL_PAYMENT,NONE,14.79,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000174,2026-08-27T10:32:26,10000174,pay_mon_0000174,merchant_085,0.073171,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,144.94,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000175,2026-08-27T10:32:37,10000175,pay_mon_0000175,merchant_075,0.191098,ALLOW,True,DEBIT_SERVICE_MISMATCH,HIGH,76.73,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000176,2026-08-27T10:32:48,10000176,pay_mon_0000176,merchant_004,0.188228,ALLOW,False,NORMAL_PAYMENT,NONE,38.75,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000177,2026-08-27T10:33:00,10000177,pay_mon_0000177,merchant_051,0.091324,ALLOW,False,NORMAL_PAYMENT,NONE,56.44,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000178,2026-08-27T10:33:11,10000178,pay_mon_0000178,merchant_088,0.240286,ALLOW,False,NORMAL_PAYMENT,NONE,21.26,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000179,2026-08-27T10:33:22,10000179,pay_mon_0000179,merchant_054,0.960372,REVIEW,False,NORMAL_PAYMENT,NONE,124.37,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000180,2026-08-27T10:33:33,10000180,pay_mon_0000180,merchant_077,0.010731,REVIEW,False,NORMAL_PAYMENT,NONE,36.81,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000181,2026-08-27T10:33:45,10000181,pay_mon_0000181,merchant_120,0.116158,ALLOW,False,NORMAL_PAYMENT,NONE,86.44,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000182,2026-08-27T10:33:56,10000182,pay_mon_0000182,merchant_074,0.012292,ALLOW,False,NORMAL_PAYMENT,NONE,25.07,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000183,2026-08-27T10:34:07,10000183,pay_mon_0000183,merchant_030,0.084063,ALLOW,False,NORMAL_PAYMENT,NONE,150.57,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000184,2026-08-27T10:34:18,10000184,pay_mon_0000184,merchant_026,0.013914,ALLOW,False,NORMAL_PAYMENT,NONE,89.0,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000185,2026-08-27T10:34:30,10000185,pay_mon_0000185,merchant_029,0.044742,ALLOW,False,NORMAL_PAYMENT,NONE,80.97,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000186,2026-08-27T10:34:41,10000186,pay_mon_0000186,merchant_052,0.639864,REVIEW,False,NORMAL_PAYMENT,NONE,50.53,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000187,2026-08-27T10:34:52,10000187,pay_mon_0000187,merchant_096,0.079276,ALLOW,False,NORMAL_PAYMENT,NONE,28.82,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000188,2026-08-27T10:35:03,10000188,pay_mon_0000188,merchant_003,0.14227,ALLOW,False,NORMAL_PAYMENT,NONE,71.26,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000189,2026-08-27T10:35:15,10000189,pay_mon_0000189,merchant_046,0.804337,REVIEW,False,NORMAL_PAYMENT,NONE,31.44,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000190,2026-08-27T10:35:26,10000190,pay_mon_0000190,merchant_059,0.126036,ALLOW,False,NORMAL_PAYMENT,NONE,33.84,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000191,2026-08-27T10:35:37,10000191,pay_mon_0000191,merchant_058,0.102651,ALLOW,False,NORMAL_PAYMENT,NONE,47.85,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000192,2026-08-27T10:35:48,10000192,pay_mon_0000192,merchant_039,0.039358,ALLOW,False,NORMAL_PAYMENT,NONE,242.69,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000193,2026-08-27T10:36:00,10000193,pay_mon_0000193,merchant_044,0.28148,ALLOW,False,NORMAL_PAYMENT,NONE,73.44,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000194,2026-08-27T10:36:11,10000194,pay_mon_0000194,merchant_031,0.231585,ALLOW,False,NORMAL_PAYMENT,NONE,29.86,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000195,2026-08-27T10:36:22,10000195,pay_mon_0000195,merchant_091,0.078016,ALLOW,False,NORMAL_PAYMENT,NONE,31.89,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000196,2026-08-27T10:36:33,10000196,pay_mon_0000196,merchant_039,0.425631,ALLOW,False,NORMAL_PAYMENT,NONE,56.09,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000197,2026-08-27T10:36:45,10000197,pay_mon_0000197,merchant_049,0.169779,ALLOW,False,NORMAL_PAYMENT,NONE,46.29,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000198,2026-08-27T10:36:56,10000198,pay_mon_0000198,merchant_019,0.989968,REVIEW,False,NORMAL_PAYMENT,NONE,72.94,upi,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000199,2026-08-27T10:37:07,10000199,pay_mon_0000199,merchant_116,0.075985,ALLOW,False,NORMAL_PAYMENT,NONE,46.54,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000200,2026-08-27T10:37:18,10000200,pay_mon_0000200,merchant_021,0.06107,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,50.44,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000201,2026-08-27T10:37:30,10000201,pay_mon_0000201,merchant_098,0.180429,ALLOW,False,NORMAL_PAYMENT,NONE,26.94,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000202,2026-08-27T10:37:41,10000202,pay_mon_0000202,merchant_077,0.016159,ALLOW,False,NORMAL_PAYMENT,NONE,14.73,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000203,2026-08-27T10:37:52,10000203,pay_mon_0000203,merchant_095,0.078644,ALLOW,False,NORMAL_PAYMENT,NONE,189.0,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000204,2026-08-27T10:38:03,10000204,pay_mon_0000204,merchant_118,0.116832,ALLOW,False,NORMAL_PAYMENT,NONE,160.49,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000205,2026-08-27T10:38:15,10000205,pay_mon_0000205,merchant_096,0.028019,ALLOW,False,NORMAL_PAYMENT,NONE,262.25,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000206,2026-08-27T10:38:26,10000206,pay_mon_0000206,merchant_026,0.062046,ALLOW,False,NORMAL_PAYMENT,NONE,46.41,wallet,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000207,2026-08-27T10:38:37,10000207,pay_mon_0000207,merchant_020,0.165108,ALLOW,True,RETRY_RELATED_PAYMENT_RISK,MEDIUM,117.54,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000208,2026-08-27T10:38:48,10000208,pay_mon_0000208,merchant_015,0.097227,ALLOW,False,NORMAL_PAYMENT,NONE,13.24,netbanking,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
mon_evt_0000209,2026-08-27T10:39:00,10000209,pay_mon_0000209,merchant_044,0.914666,REVIEW,False,NORMAL_PAYMENT,NONE,94.13,card,NORMAL,False,Synthetic monitoring time; not live merchant or payment-provider traffic.
